image_id,context,category,image_name,label
landslides_119,ব্রাজিলে ভয়াবহ ভূমিধসে চার শিশুসহ কমপক্ষে আটজন নিহত হয়েছেন। এদের মধ্যে মা ও মেয়ে রয়েছেন। এ দুর্ঘটনায় ধ্বংসস্তূপের নিচে চাপা পড়ে আছেন আরও বেশ কয়েক জন। ১৩ই মার্চ সোমবার দেশটির মানাউস শহরে এ ভূমিধ্বসের ঘটনা ঘটে। দুর্যোগের পর জরুরি অবস্থা জারি করা হয়েছে অ্যামাজন সংলগ্ন অঞ্চলটিতে।,Landslides,landslides_119.jpg,Severe
landslides_120,ব্রাজিলের মনোরম শহর পেট্রোপলিসে বিধ্বংসী আকস্মিক বন্যা ও ভূমিধসে শতাধিক মানুষের প্রাণহানি ঘটেছে। শহরটির রাস্তাগুলো পানিতে ডুবে গেছে এবং বাড়িঘর ভেসে গেছে। ব্রাজিলের সরকারি কর্মকর্তারা বুধবার এই তথ্য নিশ্চিত করেছে। মঙ্গলবার রিও ডি জেনেরিওর উত্তরে পাহাড়ে অবস্থিত মনোরম পর্যটন শহর পেট্রোপলিসে অতিরিক্ত বৃষ্টিপাত ও প্রবল ঝড়ের পর থেকে উদ্ধারকর্মীরা কাদা ও ধ্বংসাবশেষে চাপা পড়ে থাকা জীবিতদের খুঁজে বের করার জন্য আপ্রাণ চেষ্টা চালিয়ে যাচ্ছে।,Landslides,landslides_120.jpg,Catastrophic
landslides_121,"কর্মকর্তাদের মতে, বুধবার দক্ষিণ ব্রাজিলের পারানা রাজ্যে একটি ভূমিধসে কমপক্ষে দুইজন নিহত এবং কয়েক ডজন নিখোঁজ হয়েছে। একটি ভূমিধস, যা ভারী বৃষ্টিপাতের পরে, ব্রাজিলের হাইওয়েকে প্রভাবিত করেছে। কর্তৃপক্ষ বিশ্বাস করে যে কাদা ছয়টি ট্রেলার এবং হাইওয়েতে ১৫টি যানবাহনকে চাপা দিয়েছিল, কারণ এটি রাস্তার ২০০ মিটার (৬৫৬ ফুট) প্রসারিত হয়ে পড়েছিল।",Landslides,landslides_121.jpg,Severe
landslides_122,"ব্রাজিলের পেট্রোপলিস শহরে ভূমিধস এবং আকস্মিক বন্যায় প্রায় ১০০ জন মারা গেছে, কর্মকর্তারা বলছেন। শহরটি রিও ডি জেনেরিওর উত্তরে পাহাড়ে অবস্থিত এবং প্রবল বৃষ্টিপাতের দ্বারা ক্ষতিগ্রস্ত হয়েছিল। অনুসন্ধান ও উদ্ধারকারী দল জীবিতদের জন্য কাদা আঁচড়াচ্ছে।",Landslides,landslides_122.jpg,Catastrophic
landslides_123,"দক্ষিণ-পূর্ব ব্রাজিলে দুই দিনের তীব্র ঝড়ের মধ্যে অন্তত ৩০ জন নিহত হয়েছে, শনিবার মিনাস গেরাইস রাজ্যের কর্মকর্তারা জানিয়েছেন। ১৭ জন নিখোঁজ, সাতজন আহত, এবং প্রায় ৩৫০০ ভূমিধস এবং ভবন ধসের কারণে তাদের বাড়িঘর ছেড়ে বাধ্য হয়েছে।",Landslides,landslides_123.jpg,Severe
landslides_124,"০৩ মার্চ, ২০২০ এ ব্রাজিলের সাও পাওলো রাজ্যের উপকূলীয় বাইক্সডা সান্তিস্তা অঞ্চলে ঝড় ও প্রবল বৃষ্টিপাতের পর কমপক্ষে ১৮ জন মারা গেছে এবং আরও অনেকে নিখোঁজ রয়েছে।",Landslides,landslides_124.jpg,Severe
landslides_125,"কলম্বিয়ার মধ্যাঞ্চলে একটি ভূমিধসে অন্তত ১৫ জন নিহত হয়েছে, মঙ্গলবার কর্মকর্তারা জানিয়েছেন। ভূমিধস, যা একটি প্রধান মহাসড়ক অবরুদ্ধ করে যা বোগোটাকে দেশের পূর্ব সমভূমির সাথে সংযুক্ত করে, ভারী বৃষ্টিপাতের ফলে তিনটি স্রোত প্লাবিত হয়েছিল। অগ্নিনির্বাপক ক্যাপ্টেন আলভারো ফারফান মিডিয়াকে বলেছেন যে ১৫ জনকে ""প্রাণ"" পাওয়া গেছে এবং ছয়জন আহত হয়েছে।",Landslides,landslides_125.jpg,Severe
landslides_126,"কলম্বিয়ার দক্ষিণ-পশ্চিমাঞ্চলে কাউকা এলাকায় ভূমিধ্বসে অন্তত ১৭ জন নিহত হয়েছেন। আহত হয়েছেন আরও ৫ জন। টানা কয়েকদিনের ভারী বৃষ্টিপাতের কারণে রোববার সকালে দেশটিতে ভূমিধ্বস দেখা দেয়। কলম্বিয়ার জরুরি ব্যবস্থাপনা কর্তৃপক্ষ জানায়, ভূমিধ্বসে এখনও অনেকে নিখোঁজ আছেন।",Landslides,landslides_126.jpg,Severe
landslides_127,"কলম্বিয়ার মধ্য অঞ্চলে টানা ভারী বর্ষণে ভূমিধ্বসের ঘটনায় নিহত হয়েছে অন্তত ১৪ জন। গুরুতর আহত হয়েছে অন্তত ৩৫ জন। স্থানীয় সময় মঙ্গলবার (৮ ফেব্রুয়ারি) এ তথ্য নিশ্চিত করেছেন দেশটির জাতীয় দুর্যোগ সংস্থা। এ ভূমিধসে ১৪ জন প্রাণ হারিয়েছে, ৩৫ জন আহত হয়েছে এবং একজন নিখোঁজ রয়েছে",Landslides,landslides_127.jpg,Severe
landslides_128,"একটি হৃদয়বিদারক ঘটনায়, দার্জিলিং জেলায় ভূমিধসে ১৮ জনের মৃত্যু হয়েছে। বিপর্যয় বিভিন্ন এলাকায় উদ্ভাসিত হয়েছে, ধ্বংসের লেজ রেখে গেছে। কর্তৃপক্ষ এই প্রাকৃতিক দুর্যোগের পরের পরিস্থিতি মোকাবেলা করতে নাড়াচাড়া করার কারণে উদ্ধার অভিযান চলছে।",Landslides,landslides_128.jpg,Severe
landslides_129,"সাম্প্রতিক ভারী বৃষ্টির ফলে রিজার্ভ গিটিম ব্যাপটিস্ট চার্চে ভূমিধস হয়েছে, ফুটপাথটি সম্পূর্ণভাবে ধুয়ে গেছে যেটি এলাকাটিকে প্রধান সড়কের সাথে সংযুক্ত করে। এই দুর্ভাগ্যজনক ঘটনার কারণে স্থানীয় যাত্রীরা উল্লেখযোগ্য চ্যালেঞ্জের সম্মুখীন হচ্ছেন।
",Landslides,landslides_129.jpg,Moderate
landslides_130,সিমলা শহরে একটি ভূমিধস একটি অস্থায়ী শেডকে আচ্ছন্ন করেছে যেখানে দুই মেয়েসহ তিনজন নিহত হয়েছে এবং একজন আহত হয়েছে।,Landslides,landslides_130.jpg,Severe
landslides_131,"পেট্রোপলিসে বিধ্বস্তকারী ভূমিধসে বাড়িঘর ভেঙেছে এবং পরিবারগুলিকে বিচ্ছিন্ন করে দিয়েছে, পাহাড়ের ক্ষত এবং হৃদয়ে দাগ পড়েছে, কমপক্ষে ১৩৬ জন মারা গেছে এবং ২০০ জনেরও বেশি নিখোঁজ হয়েছে৷",Landslides,landslides_131.jpg,Catastrophic
landslides_132,ব্রাজিলে ভূমিধসে অন্তত ১০ জনের মৃত্যু হয়েছে। ব্রাজিলের উদ্ধারকারীরা রিও রাজ্যে একটি মাটি ধসে বেঁচে যাওয়া ব্যক্তিদের সন্ধান করছে যাতে একটি শিশু সহ কমপক্ষে দশজন মারা গেছে। উদ্ধারকারীরা ভূমিধসে বেঁচে যাওয়া ব্যক্তিদের সন্ধান করছে যেখানে একটি শিশু সহ কমপক্ষে দশজন মারা গেছে। এখনও নিখোঁজ রয়েছেন অন্তত চারজন।,Landslides,landslides_132.jpg,Severe
landslides_133,"বুধবার ৮ ফেব্রুয়ারী ২০২৩ তারিখে অস্ট্রিয়ার স্টেয়ার শহরের ক্রাইস্টকাইন্ডল-এ একটি বড় পাথরের ধাক্কায় দুইজন লোক নিহত হয়, উভয়ই ওই স্থানে কাজ করা খননকারীর অপারেটর।",Landslides,landslides_133.jpg,Severe
landslides_134,"ভূমিধসের সংখ্যা অনেক বেশি - অকল্যান্ড কাউন্সিল অনুমান করে যে শুধুমাত্র সেই অঞ্চলেই ৩০০০ থেকে ৫০০০ ভূমিধস হয়েছে, প্রায় ১০০০টি সম্পত্তি এবং অবকাঠামোর ক্ষতি করেছে৷ ভূমি পরিপূর্ণ থাকে, এবং কিছু বৃষ্টিপাত অব্যাহত থাকে, তাই ঢাল ব্যর্থতার ঝুঁকি অব্যাহত থাকে।",Landslides,landslides_134.jpg,Severe
landslides_135,"নিউজিল্যান্ডের উত্তরাঞ্চলে সাম্প্রতিক দীর্ঘস্থায়ী ভারী বৃষ্টিপাতের ফলে প্রচুর সংখ্যক ভূমিধস হয়েছে, যার মধ্যে কিছু ব্যাপক ক্ষয়ক্ষতি করেছে। তাদের মধ্যে একটি ভূমিধস যা নিউজিল্যান্ডের তৌরাঙ্গার উত্তর-পশ্চিমে কাউকাউমাউটিটি স্রোতকে অবরুদ্ধ করেছে, সাম্প্রতিক ভারী বৃষ্টিপাতের কারণে।",Landslides,landslides_135.jpg,Moderate
landslides_136,রবিবার ৫ ফেব্রুয়ারী ২০২৩ তারিখে পেরুর আরেকুইপাতে অবস্থিত মারিয়ানো নিকোলাস ভালকারসেল জেলার সেকোচা শহরে একটি সিরিজ মারাত্মক ভূমিধস আঘাত হানে। প্রতিবেদনে ইঙ্গিত দেওয়া হয়েছে যে আরও ২০ জন আহত হয়েছে এবং ৬০০ টিরও বেশি বাড়ি ধ্বংস হয়েছে।,Landslides,landslides_136.jpg,Severe
landslides_137,"প্রবল বৃষ্টির কারণে অস্ট্রিয়ার গ্রামগুলো ভূমিধসের কবলে পড়েছে। ভারী বৃষ্টির কারণে সৃষ্ট ভূমিধস বেশ কয়েকটি সম্প্রদায়ের প্রবেশাধিকার বিচ্ছিন্ন করেছে এবং দক্ষিণ অস্ট্রিয়ায় ব্যাপক ক্ষতি করেছে। একজনের মৃত্যু হয়েছে, আর একজন নিখোঁজ রয়েছে বলে জানা গেছে।
",Landslides,landslides_137.jpg,Severe
landslides_138,"টাইরলের শান্তিপূর্ণ আল্পবাচ অঞ্চলে, একটি উচ্চস্বরে ঘটনা শান্তকে বিঘ্নিত করে যখন একটি মাটির ধ্বস অবরুদ্ধ করে। এলাকায় তীব্র আবহাওয়ার কারণে এই ঘটনা ঘটেছে। জরুরী পরিষেবাগুলিকে দ্রুত অবহিত করা হয়েছিল এবং উদ্ভূত সংকট মোকাবেলায় ঘটনাস্থলে পাঠানো হয়েছিল।",Landslides,landslides_138.jpg,Mild
landslides_139,"অস্ট্রিয়ান আল্পসে ভূমিধসের ক্ষয়ক্ষতি হয়েছে, যার ফলে ধ্বংসাবশেষ এবং পাহাড়ের ধারে একটি বৃক্ষহীন এলাকা সৃষ্টি হয়েছে। ঘটনাটি ১৪ মে, ২০১৩ এ ঘটেছিল এবং এর ফলে অস্ট্রিয়ার অস্টিরল থেকে ফেলবার্টোয়ার্ন টানেলের দিকে যাওয়ার রাস্তার গ্যালারিটি ধ্বংস হয়ে যায়। ওভারলাইং শিলা ভরের বিচ্ছিন্নতা এলাকার ভূতত্ত্ব দ্বারা প্রভাবিত হয়েছিল, যার বৈশিষ্ট্য হল রূপান্তরিত শিলা যার বিভাজন নীচের দিকে নির্দেশ করে। ",Landslides,landslides_139.jpg,Mild
landslides_140,"মঙ্গলবার অস্ট্রিয়ার সালজবার্গের কাছে ওয়াল্ড ইম পিনজগাউতে বন্যার পরে একটি ভূমিধসে একটি ট্রেন আটকা পড়েছে। ১৬ আগস্ট থেকে ঝড়গুলি অস্ট্রিয়ার বড় অংশে আঘাত হেনেছে, ভূমিধস এবং বন্যা বিশেষ করে জার্মানির সীমান্তবর্তী সালজবার্গ রাজ্যকে প্রভাবিত করেছে৷ গাড়িতে আটকে থাকা প্রায় ১০০ জনকে উদ্ধার করতে হয়েছে, তিনজন আহত হয়েছে।",Landslides,landslides_140.jpg,Moderate
landslides_141,"লেখার সময় ব্রাজিলে ভারী বৃষ্টিপাত অব্যাহত রয়েছে এবং আরও ভূমিধসের সতর্কতা রয়েছে। ২২ ফেব্রুয়ারী ২০২৩-এ, সাও বেন্টো ডো সুল, সান্তা ক্যাটারিনার রিও নাটালে একটি ভূমিধসের কারণে একটি ট্রেন লাইনচ্যুত হয়েছিল। ব্রাজিলের সান্তা ক্যাটারিনার উত্তরে সাও বেন্টো ডো সুলের রিও নাটালে একটি ট্রেন লাইনচ্যুত হওয়া ভূমিধসের পরের ঘটনা।",Landslides,landslides_141.jpg,Mild
landslides_142,"মাটি ধসে ম্যালিগন লেক রোড বন্ধ। ক্রুরা জ্যাসপার ন্যাশনাল পার্কে একটি রাস্তা আবার খুলতে তিন দিন আগে হতে পারে। ম্যালিগন লেক রোড মঙ্গলবার রাতে একটি কাদা ধসে পড়েছিল, যা ১৫ মিটার পর্যন্ত ধ্বংসস্তূপ ফেলেছিল। পার্কের কর্মকর্তারা বলেছেন যে স্লাইডটি মেডিসিন লেকের উত্তর প্রান্তে ঘটেছিল এবং সম্ভবত একটি বজ্রঝড়ের কারণে এটি শুরু হয়েছিল। কর্মকর্তারা বলেছেন যে ১৪ জন লোক তখন ওই এলাকায় ছিল এবং তাদের সরিয়ে নেওয়ার জন্য নৌকা আনা হয়েছিল।",Landslides,landslides_142.jpg,Mild
landslides_143,"ক্রিসেন্ট সিটির দক্ষিণে ঝামেলাপূর্ণ লাস্ট চান্স গ্রেডে একটি বিশাল ভূমিধস হাইওয়ে ১০১ বন্ধ করে দিয়েছে, রবিবার রাজ্য পরিবহন কর্মকর্তারা জানিয়েছেন।",Landslides,landslides_143.jpg,Mild
landslides_144,"ভারী বৃষ্টির কারণে সৃষ্ট ভূমিধস বেশ কয়েকটি সম্প্রদায়ের প্রবেশাধিকার বিচ্ছিন্ন করেছে এবং দক্ষিণ অস্ট্রিয়ায় ব্যাপক ক্ষতি করেছে। একজনের মৃত্যু হয়েছে, আর একজন নিখোঁজ রয়েছে বলে জানা গেছে।",Landslides,landslides_144.jpg,Severe
landslides_145,আলপাইন গ্রাম এবং নিকটবর্তী উপকূলে ফরাসি এবং ইতালীয় বন্যায় সৃষ্ট ভূমিধ্বসে শিকারদের সন্ধানের কাজটি আরও ভয়ঙ্কর হয়ে উঠেছে কারণ কর্তৃপক্ষ জানিয়েছে যে হিংস্র বৃষ্টিতে কবরস্থান থেকে মৃতদেহ পাহাড়ের নিচে ভেসে গেছে।,Landslides,landslides_145.jpg,Mild
landslides_146,ক্ষয় ভূমিধসের সূত্রপাত করে – এবং পাহাড়ের ঢাল একটি স্থিতিশীল অবস্থায় ফিরে আসে।,Landslides,landslides_146.jpg,Minimal
landslides_147,"বায়ুমণ্ডলীয় নদী ঘটনাটি বর্তমানে প্রশান্ত মহাসাগরীয় উত্তর-পশ্চিমকে প্রভাবিত করছে যার ফলে বন্যা, ভূমিধস, বায়ুপ্রবাহের গাছ এবং সিনিক এরিয়া জুড়ে ট্রেইলে ধসে পড়েছে। ঈগল ক্রিক বার্ন এলাকার পরিধির মধ্যে যেকোন ভ্রমণ সর্বাধিক সতর্কতার সাথে করা উচিত: প্রতিকূল আবহাওয়ায় গাছপালা এবং পাথর পড়া সাধারণ। সতর্কতার সাথে ভ্রমণ করুন এবং যাওয়ার আগে স্থানীয় পরিস্থিতি পরীক্ষা করুন।",Landslides,landslides_147.jpg,Mild
landslides_148,বুধবার বিকেলে ক্যাপিলানো নদীর পাশে একটি হাঁটার পথের একটি অংশ ভূমিধসে ধসে পড়ে। ,Landslides,landslides_148.jpg,Minimal
landslides_149,পশ্চিম ভ্যাঙ্কুভারের ক্যাপিলানো প্যাসিফিক ট্রেইল একটি অনিশ্চিত ভবিষ্যতের মুখোমুখি কারণ ভূমিধসের একটি সিরিজের পরে এটি পুনরায় খোলার জন্য কখনই নিরাপদ বলে মনে করা যাবে না। ,Landslides,landslides_149.jpg,Mild
landslides_150,"১৮ নভেম্বর, ২০১৯, সোমবার অস্ট্রিয়ার সালজবার্গের দক্ষিণে ব্যাড গ্যাস্টেইনে একটি ভূমিধস একটি বাড়িকে অন্যটিতে ঠেলে দেয়৷ আহত হয়েছেন দুই নারী।",Landslides,landslides_150.jpg,Mild
landslides_151,"পশ্চিম ভ্যাঙ্কুভারের বাসিন্দারা অনিশ্চয়তার সম্মুখীন কারণ ক্যাপিলানো প্যাসিফিক ট্রেইল, একটি জনপ্রিয় বিনোদন স্পট, ক্রমাগত ভূমিধসের কারণে কয়েক মাস বা এমনকি বছর ধরে বন্ধ থাকতে পারে। জেলা আধিকারিকরা, নিরাপত্তার উদ্বেগের সাথে ঝাঁপিয়ে পড়ে, ইঙ্গিত করে যে পুনরুদ্ধারের প্রচেষ্টা চ্যালেঞ্জিং, প্রিয় ট্রেইলের ভাগ্যকে ভারসাম্যে ঝুলিয়ে রেখে৷",Landslides,landslides_151.jpg,Mild
landslides_152,"টাইরলের আল্পবাচ অঞ্চলের প্রশান্তি একটি বজ্রধ্বনি দ্বারা বিঘ্নিত হয়, যা ভয়াবহ আবহাওয়া পরিস্থিতির ফলে বিপর্যয় সৃষ্টি করে। ",Landslides,landslides_152.jpg,Mild
landslides_153,"২৮ থেকে ২৯ জুন রাতারাতি, রেকর্ড #বৃষ্টি সহ #ভারীবৃষ্টি এবং #ঝড় কেরিনথিয়া (কার্নটেন), #অস্ট্রিয়া রাজ্যের কিছু এলাকায় আঘাত হানে এবং #কাদা ধস এবং #বন্যা সৃষ্টি করে। পুলিশ জানিয়েছে, অন্তত একজনের মৃত্যু হয়েছে এবং আরও একজন নিখোঁজ রয়েছে। #গ্লোবাল ক্রাইসিস",Landslides,landslides_153.jpg,Severe
landslides_154,#ক্যালিফোর্নিয়া #ভূমিধস এবং #অকল্যান্ড এবং #বার্কলে #লিস্টেন ,Landslides,landslides_154.jpg,Mild
landslides_155,"অস্ট্রিয়ার নিউস্টিফ্টে, ২'রা এপ্রিল, ২০২১-এ, একটি বিশাল ৪-মিটার বোল্ডার একটি সংলগ্ন ঢাল থেকে বিচ্ছিন্ন হয়ে একটি বাড়িতে বিধ্বস্ত হয়েছিল। প্রভাবটি বোল্ডারের ট্র্যাজেক্টোরি বরাবর নমনীয় বাধাগুলিকে ধ্বংস করেছে, এই ধরনের বিশাল বস্তুগুলি পরিচালনা করার ক্ষেত্রে তাদের অপর্যাপ্ততাকে তুলে ধরে। অলৌকিকভাবে এই ঘটনায় কোনো হতাহতের খবর পাওয়া যায়নি।",Landslides,landslides_155.jpg,Mild
landslides_156,"অস্ট্রিয়ার সালজবার্গে, নদীর তীরে একটি ভূমিধস ঘটেছে, যা স্থানীয় সম্প্রদায়ের নিরাপত্তার জন্য উদ্বেগ প্রকাশ করেছে। জরুরী প্রতিক্রিয়া দলগুলি পরিস্থিতি মূল্যায়ন করছে কারণ বাসিন্দাদের সতর্ক থাকতে বলা হয়েছে। ক্ষতির পরিমাণ এবং সম্ভাব্য ঝুঁকি বর্তমানে তদন্তাধীন।",Landslides,landslides_156.jpg,Mild
landslides_157,"গত রাতে, হোপের ১১ কিলোমিটার পূর্বে হাইওয়ে ৩-এ একগুচ্ছ পাথর পড়েছিল। তারা কিছুক্ষণের জন্য রাস্তা বন্ধ রাখলেও দুপুর আড়াইটায় আবার খুলে দেয়। ড্রাইভবিসি বলছে, মঙ্গলবার রাতে ফার্স্ট অ্যাভাল্যাঞ্চ গেট এবং সানশাইন ভ্যালির মধ্যে রাস্তার উপর পাথর আছড়ে পড়ার কারণে বন্ধের ঘটনা ঘটেছে। ভাগ্যক্রমে, কোনো গাড়ি স্লাইডে আটকে যায়নি। এই তথ্যটি হোপ ভলান্টিয়ার সার্চ অ্যান্ড রেসকিউ-এর ম্যানেজার স্টেসি গাউথিয়ের থেকে এসেছে।",Landslides,landslides_157.jpg,Mild
landslides_158,"৩১.১২.২০০২ তারিখে অস্ট্রিয়ার ক্যারিন্থিয়াতে ৭৮.৪ কিমি-এ কাটচবার্গ ফেডারেল রোডে প্রায় ৬০০০ মি৩ আয়তনের একটি শিলাপতন ঘটে। ভাগ্যক্রমে, কেউ আহত হয়নি। উপরন্তু, প্রায় ২০০০ মি৩ শিলা পরবর্তীতে বিস্ফোরিত হতে হয়েছিল।",Landslides,landslides_158.jpg,Mild
landslides_159,"১২ এবং ১৫ জুলাইয়ের মধ্যে জার্মানি, বেলজিয়াম, নেদারল্যান্ডস এবং লুক্সেমবার্গে রেকর্ড-ব্রেকিং বৃষ্টিপাতের ফলে ভূমিধসের কারণে ২০০ টিরও বেশি মানুষের প্রাণহানি, বাড়িঘর ধ্বংস এবং ব্যবসা এবং অবকাঠামোতে মারাত্মক প্রভাব সহ ক্ষয়ক্ষতি হয়েছিল৷",Landslides,landslides_159.jpg,Catastrophic
landslides_160,"২৪শে আগস্ট, ২০১৭-এ সুইস গ্রাম বন্ডোতে একটি ভূমিধস আঘাত হানে। পরের দিন, এটি আংশিকভাবে পরবর্তী ঘটনা প্রকাশ করে, পিজ সেঙ্গালো পর্বত থেকে কাদা, পাথর এবং ময়লা ইতালীয় সীমান্তের কাছের গ্রামে বন্যার পানি দেখায়।",Landslides,landslides_160.jpg,Mild
landslides_161,"সুইজারল্যান্ড ভূমিধসের ঝুঁকিতে রয়েছে, পিজ সেনাগ্লোতে শিলা ধসের সাম্প্রতিক সতর্কতাগুলির কারণে রাস্তা বন্ধ হয়ে গেছে। বন্ডোতে প্রতিরক্ষামূলক পদক্ষেপ, যেমন কংক্রিট বাধা এবং প্রশস্ত নদীর বিছানা, একটি বড় স্লাইড বিপর্যয় থামিয়েছে। বিজ্ঞানীরা অস্বাভাবিক স্কেল নিয়ে উদ্বিগ্ন, পরামর্শ দিচ্ছেন আল্পসে এরকম আরও ঘটনা ঘটতে পারে।",Landslides,landslides_161.jpg,Mild
landslides_162,"ভারতের কেরালার ইদুক্কির মুন্নারের কাছে একটি কফি বাগান শনিবার, ২৫ আগস্ট, ২০১৮ তারিখে একটি ভূমিধসের কারণে ক্ষতির সম্মুখীন হয়েছে। ভারী বৃষ্টি, বন্যা এবং ভূমিধসের কারণে প্রধান ক্রমবর্ধমান এলাকায় কফি গাছের ক্ষতি হয়েছে। এর ফলে আসন্ন মৌসুমে ২১ বছরের মধ্যে ভারতের সর্বনিম্ন কফি উৎপাদন হব",Landslides,landslides_162.jpg,Mild
landslides_163,"২০১৮ সালের আগস্টে, ভারী বৃষ্টি, বন্যা এবং ভূমিধসের কারণে ভারতের কেরালার ইদুক্কি জেলার মুন্নারের কাছে একটি কফি বাগানে পাহাড়ের ক্ষত ক্ষতিগ্রস্ত হয়েছে। ",Landslides,landslides_163.jpg,Mild
landslides_164,"একটি বিশাল ভূমিধস ওয়াচাউ উপত্যকায় আঘাত হেনেছে, যার ফলে ধ্বংসযজ্ঞ চলছে। ক্ষতিগ্রস্ত বাড়িঘর, রাস্তাঘাট, এবং সম্প্রদায়। উদ্ধার ও পুনরুদ্ধারের জন্য জরুরী প্রতিক্রিয়া দল মোতায়েন করা হয়েছে। আপডেটের জন্য সাথে থাকুন। #ল্যান্ডস্লাইডসতর্কতা #জরুরীপ্রতিক্রিয়া #নিরাপদথাকুন",Landslides,landslides_164.jpg,Moderate
landslides_165,"১৯৮১-১৯৮২ সালে, এল নিনো হাইওয়ে ওয়ানের ডেভিলস স্লাইডে একটি ভূমিধসের সূত্রপাত ঘটায়, অস্থায়ীভাবে হাফ মুন বে-এর বাসিন্দারা আটকা পড়ে। ঘটনাটি উপকূলীয় দুর্বলতাকে তুলে ধরে, যার ফলে ভূমিধসের ঝুঁকি মোকাবেলা এবং সম্প্রদায়ের স্থিতিস্থাপকতা বাড়ানোর জন্য টানেল নির্মাণ সহ চলমান প্রচেষ্টার দিকে পরিচালিত হয়।",Landslides,landslides_165.jpg,Mild
landslides_166,"ভারী বৃষ্টিপাত মারিওলা নেচার রিজার্ভ, বোকাইরেন্ট, স্পেনের পাহাড়ী রাস্তায় ধ্বংসযজ্ঞ চালায়, যা পাথর এবং কাদার ভূমিধসকে ট্রিগার করে। ",Landslides,landslides_166.jpg,Minimal
landslides_167,"একটি ভূমিধস, একটি উপচে পড়া পাহাড়ি হ্রদ দ্বারা সৃষ্ট, আফগানিস্তানের একটি গ্রামে আঘাত হানে, অন্তত ১০ জন নিহত এবং ৩০০ টি বাড়ি ধ্বংস হয়। ",Landslides,landslides_167.jpg,Severe
landslides_168,একটি অস্ট্রিয়ান গ্রামের আনুমানিক ১৩০ জন বাসিন্দা বড় ভূমিধসের কারণে তাদের একমাত্র রাস্তা সংযোগ বিচ্ছিন্ন হয়ে পড়েছে। টাইরোলের ভ্যালস গ্রামের রাস্তাটি ক্রিসমাস ইভ ভূমিধসে ৫০ মিটার (১৬৫ ফুট) ধ্বংসাবশেষে আচ্ছাদিত ছিল। ,Landslides,landslides_168.jpg,Moderate
landslides_169,"৩১শে ডিসেম্বর, ২০০২-এ, অস্ট্রিয়ার ক্যারিন্থিয়াতে ৭৮.৪ কিমি-তে কাটচবার্গ ফেডারেল রোডে প্রায় ৬০০০ মি৩ এর একটি রকফল হয়েছিল। ভাগ্যক্রমে, কোন আঘাতের খবর পাওয়া যায়নি। উপরন্তু, পরে ব্লাস্টিংয়ের মাধ্যমে প্রায় ২০০০ মি৩ শিলা অপসারণ করতে হয়েছিল।",Landslides,landslides_169.jpg,Mild
landslides_170,পাকিস্তানের উত্তরাঞ্চলে বৃষ্টির কারণে হুনজা থেকে গিলগিটে ফেরার পথে বিপজ্জনক ভূমিধসের অভিজ্ঞতা। #বৃষ্টিতেযাত্রা #ল্যান্ডস্লাইডসতর্কতা #উত্তরপাকিস্তানপর্বতযাত্রা #হাঞ্জাথোগিলগিত #নিরাপত্তা #অ্যাডভেঞ্চারচ্যালেঞ্জ,Landslides,landslides_170.jpg,Minimal
landslides_171,যুক্তরাষ্ট্রের আলাস্কায় ভূমিধসে ব্যাপক ক্ষয়ক্ষতি,Landslides,landslides_171.jpg,Mild
landslides_172,ভূমিধসের কারণে নুলে রোডে বন্ধ হয়ে যাওয়া উত্তরগামী লেনগুলি সন্ধ্যা সাড়ে ৭টার দিকে আবার খুলে দেওয়া হয়েছে। ,Landslides,landslides_172.jpg,Minimal
landslides_173,দক্ষিণ আমেরিকার দেশ কলম্বিয়ার উত্তর-পশ্চিমে ভূমিধসে অন্তত ১৮ জন নিহত হয়েছেন। আহত হয়েছেন প্রায় ৩০ জন। ,Landslides,landslides_173.jpg,Severe
landslides_174,"যুক্তরাষ্ট্রের আলাস্কায় ভূমিধসে নিহত ৩, নিখোঁজ ৩",Landslides,landslides_174.jpg,Severe
landslides_175,শক্তিশালী ঝড় ও ভারী বৃষ্টিপাতের পর যুক্তরাষ্ট্রের ক্যালিফোর্নিয়ায় বন্যা ও ভূমিধসের সৃষ্টি হয়েছে। বিপর্যয়কর এই আবহাওয়ায় কমপক্ষে তিনজন নিহত হয়েছেন এবং আরও কয়েকজনকে উদ্ধার করা হয়েছে।,Landslides,landslides_175.jpg,Severe
landslides_176,"আপডেট: দক্ষিণদিকে ১ নম্বর (বাম) লেন এখন খোলা আছে, তবে ২ নম্বর (ডান) লেনটি গার্ডরেল মেরামতের জন্য বন্ধ থাকবে। ডান লেনটি কখন ফিরে খোলা হবে তার কোনও অনুমান নেই।",Landslides,landslides_176.jpg,Minimal
landslides_177,"যুক্তরাষ্ট্রের ক্যালিফোর্নিয়ার দক্ষিণাঞ্চলে শক্তিশালী ঝড়ের সঙ্গে প্রবল বৃষ্টিতে বন্যা, ভূমিধসের পাশাপাশি বহু এলাকা বিদ্যুিবহীন হয়ে পড়েছে। ঝড়ের তাণ্ডবে উপড়ে পড়া গাছের আঘাতে অন্তত তিন জন নিহত হয়েছেন।",Landslides,landslides_177.jpg,Severe
landslides_178,দক্ষিণ আমেরিকার দেশ কলম্বিয়ায় ভয়াবহ ভূমিধসে ৩৩ জনের মৃত্যু,Landslides,landslides_178.jpg,Severe
